image,split,n_balls,min_ratio,avg_ratio
132_png.rf.071b2e2111df71728a6b770afd959117.jpg,train,11,1.5237078432288103,2.4816130945909527
133_png.rf.a4164ecd79cdd480304adcf094cd17e3.jpg,train,11,1.3541758502535999,2.4580610377704044
135_png.rf.8a27e2add3109c3d2fc762fd95669219.jpg,train,15,1.4042293011915767,2.2982837638070093
138_png.rf.8f90a2d90a20d34006c446dc14a852c0.jpg,train,16,1.0570723822100059,3.4801083856268864
139_png.rf.3b1d0480bfeb169028854cb472ea5f25.jpg,train,12,1.3179074193049236,2.5287078758986463
13_png.rf.6997e656c43b72e712856bc7557bedf9.jpg,train,10,0.7045963300681743,2.371187792695883
13a_png.rf.b63780972f2990e77bbc2889190bd191.jpg,train,13,0.6391244813924412,1.7541222560399772
13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,train,13,0.9557943360700206,2.5677908854973803
141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,train,7,0.8603314252607752,3.0564044534176893
142_png.rf.7094e2d69746d686d71b971d474ae84d.jpg,train,13,0.8846825849168818,2.097063173194116
143_png.rf.4ddb999b17c98b304ca30654dfd0b01c.jpg,train,15,2.170928204205428,3.6321662873236362
145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,train,7,1.3017426240289574,3.1108446956420153
146_png.rf.8c716f42d6929f1b4c27cbfde0544e05.jpg,train,14,1.0027451664250984,1.8271168537576536
147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,train,15,1.5375351751644817,3.868838982570251
148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,train,11,0.7866144700275121,2.349649743999356
149_png.rf.9aba27d537b76bf911a1f4553acc6bc1.jpg,train,15,1.006705630964828,1.8548501752447242
14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,train,15,0.8560622983647762,2.017988902921395
14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,train,15,1.30083037316165,3.229977812755542
150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,train,11,0.7612440921979626,3.541909763050432
151_png.rf.dded9697689a87303c84573468e354a9.jpg,train,16,0.285235660536558,1.208691470055515
152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,train,16,0.5705884432482469,1.3070546346876863
153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,train,11,1.940079349996235,3.3050977966008914
154_png.rf.9667f3add0f6a1d344745423a5d13882.jpg,train,8,0.6075376720148467,1.566879641219487
156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,train,5,1.3011792883448166,3.218593529129604
157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,train,14,1.1078804476418647,2.617235835313035
158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,train,9,1.0347805022441512,2.3518445782260518
159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,train,14,1.2595622202179306,3.5400952404885233
15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,train,8,2.020028470458776,2.9621540617851903
15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,train,13,0.7082699098221733,2.4311024198532425
15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,train,13,1.4936037609434794,3.8588700520328016
160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,train,12,0.9591631576222075,1.7929952254027501
161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,train,14,0.9523320139263585,2.340512088051122
162_png.rf.faeb269d920f46126201519c32565e6d.jpg,train,15,0.8429557773238979,2.613884856216745
163_png.rf.caf94b785a094d025843b480af8738cc.jpg,train,8,0.9087280746454036,3.031026728724087
164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,train,16,0.5544812012739649,1.5878565274838796
166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,train,14,0.7772997375534266,2.1552638529381887
168_png.rf.9624724987837b5f2876222d5229cbb0.jpg,train,9,0.9793468690948157,1.8639959076377093
169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,train,14,0.9087187917974254,2.2000802885423374
16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,train,12,1.1409950201566512,3.1097279278744634
16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,train,12,1.1719997070787285,1.8866205325223275
16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,train,12,1.9373195335898907,3.312612138411394
170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,train,6,1.9353856925729216,4.931690009054018
171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,train,16,0.7758061075858083,1.807143543792009
172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,train,16,0.7975835189508546,1.8862117698159075
174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,train,12,0.7522987927829172,2.0243452425652038
175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,train,16,0.3072879287100853,1.0107032672563836
176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,train,16,0.32081689821989573,2.080761121631535
177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,train,16,1.0912228851986414,2.18525507992158
178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,train,9,2.343752796132362,3.2271341824399324
179_png.rf.61fcb6e012295881e5f82e05b6d15283.jpg,train,14,0.6235722831775024,2.2785160685220194
17_png.rf.412b3f3fd9387b5e2df8747caf3236b6.jpg,train,12,1.1124041851626405,3.216746325760738
17a_png.rf.156d5bf7e3400bc2a30f1251bb4dd348.jpg,train,15,0.8562427979113901,1.8939562775425955
17t_png.rf.a8ac8e7a7eacab92e5eeafd4bec778c9.jpg,train,15,1.7256304167501613,3.046906331294842
180_png.rf.d95ed08408ababb588c6d1af919a1ba5.jpg,train,15,0.5880658851503813,2.1875447408029944
182_png.rf.55cbb79bf5ed24435f284153cd02ac6b.jpg,train,16,1.046274179921742,2.2488213106207198
183_png.rf.e95dd6384d920b9bc1a7360580bc06d0.jpg,train,15,1.0201839592861233,2.111045904209518
184_png.rf.a6c6949a3896015ff99ada47dc75393b.jpg,train,14,0.4566403492175442,1.6746185051952198
186_png.rf.6e7fc2cce220b40aa716f4d90902659a.jpg,train,9,0.9808243716531493,1.4918834796809854
187_png.rf.b5c19d9e137330a99f4a5885ac5c7d73.jpg,train,16,0.9007862354781526,1.3622689836066266
188_png.rf.817e806abd4f5edc9588cc0dbf1a8616.jpg,train,16,0.2881413441988311,0.8614577321927191
189_png.rf.35e0d3792b1aa85a1a2e55167fd0d8c5.jpg,train,3,0.3717689385698377,3.237186684097868
18_png.rf.deca17bfe3ef6a0738238319d1dcdd71.jpg,train,10,2.2331065992555454,3.401241118356812
18a_png.rf.6fd1e6c4251554864ca626ac2595e32d.jpg,train,8,2.546683555436515,3.7027892370957787
18t_png.rf.52573d3d561f4ef4c73fbcc5a0d18752.jpg,train,8,6.2269887551111855,7.190336806805161
190_png.rf.24ed612fdc752703c31861be4bc95545.jpg,train,8,0.3967079219175346,0.6765201770765723
192_png.rf.17e286ffa138705b5b8013c45e867d69.jpg,train,11,0.4193605727658858,1.0010996044727376
19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,train,8,2.076557993768972,3.3831030592589033
19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,train,15,0.9226400412374679,1.6544903461316323
19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,train,15,1.3077334435726644,3.3567019728539544
1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,train,12,0.9515395802439536,2.1557174863141486
1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,train,12,0.8666304635798939,3.525025629439952
20_png.rf.52c78aebcebbb16b65b30edf6e6dc4a5.jpg,train,7,2.271157654558894,3.3540732591109697
20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,train,14,0.9332368672291415,2.467141790240826
20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,train,14,1.0836292503136489,3.5022218072483193
21a_png.rf.34ea0016904d75da861731071be2058f.jpg,train,14,0.8792068021996813,2.3475724668821525
21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,train,14,0.5005585334393862,2.3716405621853114
21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,train,14,1.1116688496975928,3.4519899937689407
22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,train,9,0.7345755044520339,2.0732434004094014
22t_png.rf.49863f3eafde9439e26908afffa544c8.jpg,train,9,0.746068326362455,3.7103167195156903
23_png.rf.16eca710aad8f132510abb5de8930fc0.jpg,train,12,1.3590606016071383,3.177960519533931
23a_png.rf.c51e6e9452d0f5b24425c277e7e93085.jpg,train,16,0.5635194003340975,1.9315124043908047
23t_png.rf.f9c0505fe9f3c1f4d088ff99d4625b48.jpg,train,16,1.0882957265854094,3.3780058444175682
24_png.rf.76109e322271997766d83ebb01eba055.jpg,train,14,0.8138223256004101,2.7789590108351403
24f_png.rf.ee5f961ec533993bb9907fa09380d92a.jpg,train,10,0.7274393596221239,2.5419553275936857
24t_png.rf.736be6ec774d58d37397d1d1675e4fb9.jpg,train,10,1.6014130447192212,4.530182241036822
25_png.rf.7e8991bbc403d6fbe9b9e6877ce5f38a.jpg,train,11,0.8357545980839872,3.6386298995640534
25f_png.rf.e20424d4f5cc6ff760cbfa7767c3ec32.jpg,train,15,0.6857541699315394,1.6143444978746295
25t_png.rf.28a806c6e73dff70dbdafd6d5343f0ff.jpg,train,15,0.7863679713940607,2.930847859527354
28_png.rf.eae3c87c5a3a27e7321c4f3f9b902dc7.jpg,train,14,1.290199746014308,2.9965005615450875
29_png.rf.6123f6b17b0b0752cc729beefa04a070.jpg,train,12,1.2793753736350775,3.477866290196797
2_png.rf.e294eab9e1b8504f18e1964e03f9e9e5.jpg,train,11,0.36534033142111016,1.5599200180898918
2a_png.rf.d8a574394a3499846384d0e2f5162459.jpg,train,16,0.8481761434203954,2.0156842815947513
2t_png.rf.cc82f8a1e04420002737935546caff16.jpg,train,16,0.8313767333055955,2.913533725414351
30_png.rf.e72e10b42198e1de89cc63429368e384.jpg,train,11,2.438492683793214,3.7914690190626534
31_png.rf.0f21d20a8cd7c12cbb1222cd2070b345.jpg,train,4,4.573191826482331,4.800209820172142
32_png.rf.1edd41098eb074d061f00c09470d90cf.jpg,train,5,2.405283256449643,5.43835610785292
33_png.rf.297fe8781d6a91fb415a3483e34b5d6d.jpg,train,6,1.178200760860366,3.3133837870326643
34_png.rf.407889c8b2afe2a57c57461fa46b2d4f.jpg,train,16,0.43705537654195914,1.6345196635028518
36_png.rf.0335463c111a76dc82384e5664c969ca.jpg,train,11,0.9606315240744495,3.1074487123674017
39_png.rf.dc31e2cb0d05a0df89cfefc35ec71231.jpg,train,5,4.699596722178907,6.505474308426313
3_png.rf.3623643d6ea770476054dcbc18ec4da8.jpg,train,5,0.3769298586150032,1.836028713116051
3f_png.rf.81c7e132365ef95bb19380ca389025f6.jpg,train,15,0.7014889799196804,1.8944087400496394
3t_png.rf.24d7be26d05ffb22bd6af95f0e28b99c.jpg,train,15,0.8513635353553933,2.8128695995226303
40_png.rf.5bb1a2e7946b7a35cb9e87950cc508da.jpg,train,4,4.396054662767346,6.931443610981329
41_png.rf.1b958373ee00ad9b6c72ccde65ac6c44.jpg,train,15,0.9046683870640065,2.742181013562463
42_png.rf.c6be4b18ac2a7d7c6e71b98132d5b411.jpg,train,14,0.8954540882279038,2.796310945547404
43_png.rf.68ae08a017d1928a4cef37867a7f3231.jpg,train,7,1.0142680199617076,3.434622412209967
44_png.rf.fa470a214cd0390f0989f6f83d9bdb4b.jpg,train,3,1.195941023625098,3.290611942781591
45_png.rf.43f0ee51239a195f99b51eccc4d2a8f2.jpg,train,15,0.6931782792877477,1.5732127320424776
46_png.rf.e8ee7736ebfa4a3181665065498b2b12.jpg,train,13,0.7746503356316681,2.269970403112154
47_png.rf.bc20932b8fce905f2947cfc69dd6920c.jpg,train,13,0.7759686920849213,2.6506402408831766
48_png.rf.6d53741dd87298c5fedafc4e15fab214.jpg,train,7,1.2999858318654396,3.65177266031661
4_png.rf.e18166281030baded761bc4f93be6120.jpg,train,8,1.0425761720793743,1.7404904991239727
4a_png.rf.a6bb5c5706fd8628eb53d34a122cf441.jpg,train,12,1.5816856392755785,2.380883169063638
4t_png.rf.de24767c63cfdd43e998b62fa3c37be8.jpg,train,12,1.6005465441720785,3.297047588059376
50_png.rf.383e95718229d46e0da9d8f13dff24d6.jpg,train,6,2.024809363961394,3.2041461529986965
51_png.rf.6cd3806d5bbf3bb4c08aa71f88200357.jpg,train,5,1.108405446201478,4.019223948005793
53_png.rf.855b0f59076e870a81b9fa99f43590a7.jpg,train,12,0.74456779396577,1.612273398555118
55_png.rf.68431d245b349b193d16154de0905524.jpg,train,11,0.8132952267422434,2.322727746098633
56_png.rf.d816086571a6166985bd89660706de3c.jpg,train,11,0.8119257924939857,2.294608786993266
57_png.rf.03d3722260858e9a17b3a16291bd0103.jpg,train,11,1.826259372962431,2.9907865899560195
59_png.rf.4a6785ea55d34bd60949327634ab613d.jpg,train,13,1.0544216309895875,2.2433648910392963
5_png.rf.83aee7ccd4569a48f90641b7606818c5.jpg,train,10,0.37857329108022664,0.7091496362436434
5a_png.rf.bae1d48b3d2d96a990799b836ecebcbb.jpg,train,15,0.4482592087014253,1.8576463606359417
5t_png.rf.8e895b792f2cfabbbbaf6eb62c6e2622.jpg,train,15,0.6732336589699969,2.282181754238136
60_png.rf.86486015e392f6e4d94b76b74845f588.jpg,train,12,0.9402049140280484,2.7290170115435637
61_png.rf.fcb03285eaaa0805f6a53443b10cd4fe.jpg,train,8,1.1449091613015712,4.424527961596142
62_png.rf.bf43de5f5dde5fa31781dc0f01c58883.jpg,train,15,0.946793592549119,2.569404681072282
63_png.rf.f5b4c1c38fa5fd80098db299a9f5f331.jpg,train,8,0.9463088579872915,2.499333109112859
64_png.rf.8322253b1a0f6abfcf98c466097d8b17.jpg,train,9,0.7146097466744918,2.3178798981434223
65_png.rf.a963145e1b7dbd2a2dfc63cdecb0cbf2.jpg,train,12,0.8320911384646736,2.373798293076893
67_png.rf.1f3b76172afb30906fa89dde6248e1c9.jpg,train,15,0.950957931590205,2.409822233120073
68_png.rf.2abffb51d52abb9355fb9037922c7535.jpg,train,11,1.1766923487811523,3.241430393519597
6f_png.rf.4dcfc0c556af56e418f2226f40765059.jpg,train,14,0.5222685151532959,1.9507830328408822
6t_png.rf.3bfa7c04f03519e61d659108c308de32.jpg,train,14,0.8075049502120022,2.747721407674224
71_png.rf.d0fcba57880d4305e4d6881d171c6ad3.jpg,train,12,1.5598662307860789,3.215623780178905
72_png.rf.d71504fccb884a26e91b51ad8efcd509.jpg,train,14,1.0812217452371597,1.7392037447835482
73_png.rf.16191fc07ebda5e8a83294c9c4fbd4bb.jpg,train,8,2.4563139526843356,3.3610820070752485
74_png.rf.d4457ce90ae63f42842e5cc1f35d9425.jpg,train,14,1.2819319842255315,3.5700557708299567
75_png.rf.fec3448d8e1f00fd7d681730877c8e37.jpg,train,7,1.3041228028114287,3.6575061485711964
76_png.rf.c2154cf087f65699b7b490adbae0b965.jpg,train,9,0.9550494528228958,2.2727174475406873
77_png.rf.255db85931c9fbf597fd7c63e341d1dc.jpg,train,13,0.9705768680053944,2.1278958289223273
78_png.rf.e4113b07a8da6a1795e7bb7519fab19a.jpg,train,11,0.7834083759520757,2.471519215910788
7_png.rf.3ff9087c873d2ff25e8d5c120bb417e8.jpg,train,5,0.4025184144477302,2.0467955871674204
7a_png.rf.7cf9f36a358969bd16be866d1570a303.jpg,train,14,0.48852028520515606,2.070283971457489
7f_png.rf.4c4c0c1f3dbe608fab29a732857d2927.jpg,train,14,0.8760430616388694,1.9701359120998028
7t_png.rf.d593f52ab7cb17881fddcaf5de468819.jpg,train,14,1.228371425026178,3.0723840152951256
80_png.rf.6c9e5b41ab30f9b3891c82322220421c.jpg,train,13,0.42980654340024604,1.8866793178052796
81_png.rf.7783c33301fcb8871d6013ca6a4eb879.jpg,train,9,1.437436053301252,3.188348228856969
82_png.rf.d084be48b241d855d5a48b16f9595b2a.jpg,train,16,0.4857777570999579,1.9354336224838853
83_png.rf.660e765884a44b4f58b54170810c4888.jpg,train,16,0.6558811805350309,1.8780806786602229
84_png.rf.ce54014b2da8c78d7c8d54001ffdf576.jpg,train,13,0.5382782331941233,1.6780047223890553
85_png.rf.92386fd10cea05180773e53215694d52.jpg,train,13,0.7023718766039213,2.4415328665894176
86_png.rf.ed680afb145347de62fa9e5dd2b90bbe.jpg,train,16,0.4956457746088996,1.6960648418346125
87_png.rf.15d2533afb10c3ae6488769488ecce3f.jpg,train,14,0.39967537334482295,1.101046475398128
88_png.rf.b58437827b6f9fab3cebf868795b9e21.jpg,train,10,1.4311622230348227,2.15022537132077
89_png.rf.f6d530aecfb9a6a925bb6db4a606a529.jpg,train,10,0.8272778124617709,2.2498802053024587
8_png.rf.00b44beea89152bdea072ac458c5ec85.jpg,train,3,1.2350356873071497,2.386033983412776
8a_png.rf.d4bd36f20fb980c22c7f33948a375e2a.jpg,train,16,0.4325931703925777,1.3450486881664783
8t_png.rf.a49c210a8d59660de79ffdb07d55a6f6.jpg,train,16,0.7070911482707284,2.502272150143188
90_png.rf.cc19908ab37dc78235324d2e16614622.jpg,train,9,0.37823203189364146,1.6072342958484103
91_png.rf.d78bae1b26a617eb6363e4345800eb54.jpg,train,15,0.5247230694372198,1.8058158022607491
92_png.rf.5436107fa80a186911267011f1bad05e.jpg,train,5,2.782010097253213,3.8581625310725136
93_png.rf.e4404052301ebc4f485e978401b476d2.jpg,train,14,0.6141440470201854,2.310716700685497
94_png.rf.914de818a4ff0d086b7cb41abc8b95fd.jpg,train,9,0.9080565091598952,1.9176096933376883
95_png.rf.03182e61750c77320a1463bb756ed0cf.jpg,train,14,0.460512418581472,1.4583626739932352
96_png.rf.99112aad2385b754f6a041d89282c4f9.jpg,train,6,0.5723633644938267,2.5073666972981448
97_png.rf.b1d56d5cdf3128d08eab5b4d6d269c17.jpg,train,5,1.1747189247943741,2.592523106453713
98_png.rf.68df6216acc2ca690c16e3f15e3969ac.jpg,train,5,0.7148574554344261,4.401681384477122
99_png.rf.980b3b82bd6f61bc422a234a44e95383.jpg,train,7,0.46886835363006474,1.8861233271883442
9a_png.rf.320750a7ef629a2e6980cea9f008f5c0.jpg,train,13,0.47192236560355966,1.3883762741843204
9t_png.rf.9fed287c2c696d2899ea436ef7e3d20d.jpg,train,13,0.7774737414475746,2.4252949793588736
101_png.rf.ae5f060fc5ed9e0adfaf2ffa7d786c67.jpg,valid,13,0.36596499590263776,1.2128903295866444
121_png.rf.782a44b8496f239b5f996a6ed498e63a.jpg,valid,11,0.6386453972134226,2.099271790553638
126_png.rf.e6e489914c00e5b8f70f174d0e305e25.jpg,valid,15,0.6716524749156995,1.6817473679058659
137_png.rf.bbe9edbb99cbe83b2d718df3122d9344.jpg,valid,14,1.6633851685189318,4.216143564382807
14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,valid,13,0.8280146163986521,2.7135712060545547
155_png.rf.f3ae78698646b2d6f43fe88d2d1752f4.jpg,valid,11,0.8870130166166333,1.9393750157250318
165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,valid,12,0.758013521565011,2.282118609847099
167_png.rf.9c4562ed01369906a44a489f10bd858b.jpg,valid,14,0.7623440052305905,2.1784697823625505
173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,valid,7,2.454959620896509,3.304920616375875
191_png.rf.f0dae604026d771ea10fc7983a5b03e7.jpg,valid,7,0.39263910411316716,1.3274018686448144
193_png.rf.0d9b4209cb5fb72ec5b2eed87c2f25cc.jpg,valid,5,0.42765226033959514,1.7884223787130353
22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,valid,10,1.415316672757547,3.958469459900293
35_png.rf.3b3f67570700881bc1962c56d85d95eb.jpg,valid,3,4.21772792392816,5.552879319109883
37_png.rf.a2fe8faa9b5237f15f8ad0a0f63d704e.jpg,valid,6,3.5414888959894024,6.14923986705649
54_png.rf.18d8023ac7bcdc316c9be6efbd0070ef.jpg,valid,11,0.8068134562250164,2.303478073093826
66_png.rf.4cae8e3276f22572dc03614ba2654a27.jpg,valid,6,1.4727166635578441,2.8018732753787137
69_png.rf.1edee7e4c9a2c82d508c7805de8bb35c.jpg,valid,6,2.919360181227731,4.2855850368633295
6_png.rf.58e75c08e57045157699ab7736195989.jpg,valid,5,0.4836674305244016,2.0188436180681153
70_png.rf.c11964e069c3c801f450ed11cbc6a414.jpg,valid,7,1.0402169867204514,2.904484405765942
79_png.rf.2789d3bf1e3be008d14e55f240bd3bc4.jpg,valid,11,1.868683160773885,2.850541131734311
107_png.rf.f31cf99275d8de0c817398bad1fbb98c.jpg,test,14,1.1320034268060986,1.75136814926027
111_png.rf.573bdb8149674c4469ce560c651c6a48.jpg,test,16,0.5907190854127247,1.557042765223241
115_png.rf.ed51d53dd5c384b1f26a2b6ece52ad69.jpg,test,11,1.1996345336341143,1.7725913440912358
118_png.rf.3e82e1f3d657302b61a62c113271b753.jpg,test,10,0.8732735616613211,2.60740660351303
134_png.rf.eafc70891a991c969df70bd817a63375.jpg,test,13,1.9328175225302766,3.9239097398140648
136_png.rf.e99c3dfd6e84ce294cdabc3bb5ee8a75.jpg,test,12,1.6371812445393377,3.9566532445142584
140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,test,8,1.8249824101789867,2.844246012011122
144_png.rf.5c3890791bfecba0869eafb73fa3a4f5.jpg,test,15,2.1671041290349127,3.6442567727236206
181_png.rf.23ccd3b4b31a6fef484f7f0d25cf89d7.jpg,test,16,0.2274760025826035,1.0798804141591465
185_png.rf.d2a971d3a33d7f290e313be493525277.jpg,test,4,2.0489724541237297,4.049413939574711
194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,test,6,0.4202419332269416,2.3673777405622776
1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,test,2,1.9711138797691787,1.9711138797691787
21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,test,13,0.620942188694341,2.087777367100937
26_png.rf.58fd63888dc80d24e902a96995a31656.jpg,test,10,0.8379381296705425,3.6135443072025217
27_png.rf.b66e7ecbfb20811de556a247f42c24ec.jpg,test,16,0.5451495623342252,1.492563623168692
38_png.rf.5f7178d32f8c80830acba72ceaa53c52.jpg,test,8,0.7301126506067701,3.602928212887838
49_png.rf.34dd21e67336cfaacfc62268433a9c2d.jpg,test,13,1.3162631060796088,3.657130546040133
52_png.rf.d9ef7051544ef241be7a8134959f3411.jpg,test,12,0.7289044414120863,1.6341684704459762
58_png.rf.b94027c8488125d21180dde164fc71f6.jpg,test,8,2.1685566369633897,2.9894446480294956
9_png.rf.3a4164e5647feea77eb3062be7e65aea.jpg,test,7,0.5123861838345789,1.3869602013796378
